date,code,name,p_close,open,high,low,close,volume,売買代金,値幅制限,時価総額_百万円,発行済株式数,配当利回り,配当,per,pbr,eps,bps,最低購入代金,単元株数,年初来高値,年初来安値,信用買残,信用買残前週比,信用売残,信用売残前週比,貸借倍率,get
05/14,6286,靜甲(株),615,613,630,610,610,"1,900","1,176",515～715,"3,955","6,483,323",2.62,16.00,14.01,0.27,54.43,"2,104.34","61,000",100,670,595,"5,900","-1,200",0,0,0.00,2021/05/16 14:24:13
05/14,6287,サトーホールディングス(株),"2,535","2,585","2,597","2,539","2,544","72,800","186,204","2,035～3,035","88,840","34,921,242",2.75,70.00,21.36,1.47,119.09,"1,735.04","254,400",100,"2,972","2,157","24,000","-2,900","65,700","+1,000",0.37,2021/05/16 14:24:13
05/14,6289,(株)技研製作所,"4,400","4,445","4,510","4,445","4,455","33,200","148,506","3,700～5,100","125,102","28,081,328",1.57,70.00,45.16,3.20,98.64,"1,393.44","445,500",100,"5,310","4,110","109,100","+5,200","47,300","-2,100",2.31,2021/05/16 14:24:11
05/14,6291,日本エアーテック(株),"1,183","1,187","1,210","1,187","1,204","112,500","134,932","883～1,483","12,531","10,407,700",2.08,25.00,10.87,1.03,110.75,"1,223.34","120,400",100,"1,734","1,165","821,200","-23,200","1,300",0,631.69,2021/05/16 14:24:10
05/14,6292,(株)カワタ,867,880,885,870,876,"19,500","17,114","717～1,017","6,316","7,210,000",3.42,30.00,11.98,0.59,73.11,"1,494.79","87,600",100,"1,052",837,"121,400","+4,300","1,200",-100,101.17,2021/05/16 14:24:09
05/14,6293,日精樹脂工業(株),951,970,994,970,973,"39,500","38,631","801～1,101","21,671","22,272,000",1.54,15.00,31.62,0.57,125.62,"1,717.73","97,300",100,"1,066",871,"62,900",+100,"47,100",-300,1.34,2021/05/16 14:24:08
05/14,6294,オカダアイヨン(株),"1,165","1,225","1,225","1,198","1,198","14,600","17,696","865～1,465","10,038","8,378,700",2.50,30.00,9.04,0.84,132.46,"1,419.80","119,800",100,"1,334","1,090","74,600","-2,000","1,900","+1,200",39.26,2021/05/16 14:24:06
05/14,6295,富士変速機(株),328,327,327,325,327,800,261,248～408,"5,871","17,955,000",1.83,6.00,18.43,0.55,17.74,595.92,"32,700",100,345,308,---,(,--/--,),(,2021/05/16 14:24:05
05/14,6297,鉱研工業(株),497,510,511,495,508,"20,100","10,135",417～577,"4,557","8,970,111",1.57,8.00,16.87,0.96,30.11,529.47,"50,800",100,618,412,"301,900","+59,600","6,700","+1,500",45.06,2021/05/16 14:24:04
05/14,6298,ワイエイシイホールディングス(株),858,878,891,861,887,"103,300","90,884","708～1,008","8,656","9,758,947",2.25,20.00,16.09,0.58,88.04,"1,548.94","88,700",100,"1,228",830,"1,060,100","+31,400","151,500",+200,7.00,2021/05/16 14:22:19
05/14,6299,(株)神鋼環境ソリューション,"2,608","2,608","2,647","2,592","2,592","22,300","58,336","2,108～3,110","41,783","16,120,000",2.31,60.00,12.66,1.26,204.77,"2,061.63","259,200",100,"2,850","2,070","57,600","-7,300","1,400",-300,41.14,2021/05/16 14:25:14
05/14,6301,コマツ,"3,232","3,297","3,302","3,223","3,271","2,311,100","7,553,641","2,532～3,932","3,182,315","972,887,610",1.90,62.00,21.17,1.62,154.48,"2,023.34","327,100",100,"3,542","2,760","970,900","-125,500","524,700","-5,700",1.85,2021/05/16 14:25:13
05/14,6302,住友重機械工業(株),"3,155","3,215","3,260","3,195","3,220","453,500","1,464,642","2,455～3,855","395,756","122,905,481",2.17,70.00,14.61,0.80,220.39,"4,005.43","322,000",100,"3,400","2,490","109,900","-21,500","86,800","-8,000",1.27,2021/05/16 14:25:12
05/14,6303,(株)ササクラ,"2,448","2,450","2,450","2,450","2,450",300,735,"1,948～2,948","7,629","3,113,800",1.63,40.00,75.18,0.36,32.59,"6,872.52","245,000",100,"2,600","2,240","4,300",-100,0,0,0.00,2021/05/16 14:25:11
05/14,6305,日立建機(株),"3,440","3,500","3,545","3,470","3,525","733,100","2,574,818","2,740～4,140","758,281","215,115,038",---,(,倍,倍,(,(,(,株,(,(,"890,400","+22,000","219,300","+79,200",4.06,2021/05/16 14:25:09
05/14,6306,日工(株),701,710,711,705,706,"73,200","51,843",551～851,"28,240","40,000,000",4.25,30.00,14.66,0.90,44.52,823.01,"70,600",100,770,701,"187,200","-5,300","2,800","-16,200",66.86,2021/05/16 14:25:08
05/14,6307,サンセイ(株),497,495,504,473,493,"22,700","11,075",417～577,"4,431","8,987,700",2.84,14.00,10.98,1.01,36.03,499.78,"49,300",100,688,更新,"138,300",+400,0,0,0.00,2021/05/16 14:25:07
05/14,6309,巴工業(株),"2,035","2,058","2,097","2,058","2,076","8,300","17,257","1,535～2,535","21,867","10,533,200",2.41,50.00,14.59,0.69,142.31,"3,007.72","207,600",100,"2,194","1,953","3,200","-7,500","5,000",-700,0.64,2021/05/16 14:25:05
05/14,6310,井関農機(株),"1,462","1,562","1,579","1,512","1,523","100,400","154,673","1,162～1,762","35,006","22,984,993",---,(,倍,倍,(,(,(,株,(,(,"90,500","-13,200","30,700","+1,200",2.95,2021/05/16 14:25:04
05/14,6312,フロイント産業(株),780,781,785,780,781,"9,200","7,197",630～930,"14,370","18,400,000",2.56,20.00,16.55,0.94,47.18,829.21,"78,100",100,840,718,"106,800","-3,200",0,0,0.00,2021/05/16 14:22:17
05/14,6315,ＴＯＷＡ(株),"1,911","2,020","2,045","1,902","1,934","710,900","1,392,059","1,511～2,311","48,392","25,021,832",1.19,23.00,13.82,1.55,139.95,"1,246.80","193,400",100,"2,439","1,807","780,100","+6,500","99,500","-2,000",7.84,2021/05/16 14:22:16
05/14,6316,(株)丸山製作所,"1,604","1,616","1,635","1,609","1,628","16,000","25,970","1,204～2,004","8,188","5,029,332",2.15,35.00,11.81,0.46,137.84,"3,541.67","162,800",100,"1,852","1,468","20,400",-800,"2,300","-2,200",8.87,2021/05/16 14:22:15
05/14,6317,(株)北川鉄工所,"1,583","1,610","1,620","1,598","1,600","35,900","57,734","1,183～1,983","15,441","9,650,803",1.25,20.00,65.12,0.42,149.54,"3,971.74","160,000",100,"1,686","1,294","122,400",+300,"3,500",-500,34.97,2021/05/16 14:22:14
05/14,6319,(株)シンニッタン,260,267,269,260,266,"147,300","39,172",180～340,"14,630","55,000,000",3.76,10.00,(,(,2022/03,2020/03,05/14,年初来高値,21/03/29,21/01/18,"953,100","+18,300",0,"-12,700",0.00,2021/05/16 14:22:13
05/14,6322,(株)タクミナ,"1,210","1,211","1,255","1,211","1,224","1,400","1,718","910～1,510","9,460","7,728,540",3.27,40.00,14.45,1.17,84.73,"1,043.03","122,400",100,"1,520","1,202","18,200","-2,200",100,+100,182.00,2021/05/16 14:22:12
05/14,6323,ローツェ(株),"8,650","8,950","9,010","8,800","8,970","123,100","1,099,279","7,150～10,150","158,231","17,640,000",0.50,45.00,19.60,5.03,457.66,"1,785.01","897,000",100,"10,380","6,510","522,900","-4,900","14,200","-3,200",36.82,2021/05/16 14:22:11
05/14,6324,(株)ハーモニック・ドライブ・システムズ,"6,680","6,610","6,740","6,600","6,740","273,500","1,829,517","5,680～7,680","649,166","96,315,400",0.30,20.00,"1,298.65",6.38,48.82,"1,068.83","674,000",100,"9,450",更新,"186,300","-12,500","150,000","-8,100",1.24,2021/05/16 14:22:10
05/14,6325,(株)タカキタ,633,651,651,633,645,"13,500","8,621",533～733,"9,030","14,000,000",1.55,10.00,25.69,1.13,25.11,570.33,"64,500",100,829,630,"15,000","+1,700","16,600","-10,300",0.90,2021/05/16 14:22:08
05/14,6326,(株)クボタ,"2,553","2,595","2,631.5","2,570.5","2,607","2,925,800","7,623,330","2,053～3,053","3,150,760","1,208,576,846",---,(,倍,倍,(,(,(,株,(,(,"437,000","-63,100","363,400","+30,700",1.20,2021/05/16 14:22:07
05/14,6327,北川精機(株),741,752,764,749,750,"80,700","60,953",591～891,"5,737","7,649,600",0.67,5.00,11.36,2.41,66.02,311.00,"75,000",100,"1,024",572,"436,500","+1,900",0,-500,0.00,2021/05/16 14:22:06
05/14,6328,荏原実業(株),"5,120","5,220","5,450","5,130","5,440","46,000","246,443","4,120～6,120","36,530","6,715,000",2.57,140.00,13.67,1.80,397.81,"3,028.75","544,000",100,更新,用語,"28,700","-2,200","9,200","-2,300",3.12,2021/05/16 14:26:58
05/14,6330,東洋エンジニアリング(株),660,715,755,700,745,"1,337,400","980,849",560～760,"28,726","38,558,507",0.00,0.00,19.04,1.15,39.13,650.52,"74,500",100,796,398,"792,100","-56,000","535,600","-20,200",1.48,2021/05/16 14:26:36
05/14,6331,三菱化工機(株),"2,624","2,628","2,709","2,626","2,701","65,700","176,131","2,124～3,125","21,376","7,913,950",2.22,60.00,9.53,0.88,204.25,"3,322.97","270,100",100,"3,840","2,613","455,800","+5,200","29,300","-1,200",15.56,2021/05/16 14:26:16
05/14,6332,月島機械(株),"1,187","1,243","1,243","1,187","1,187","51,300","61,830","887～1,487","54,158","45,625,800",2.02,24.00,7.62,0.73,155.85,"1,615.05","118,700",100,"1,485","1,187","50,500","+2,400","41,800",0,1.21,2021/05/16 14:26:14
05/14,6333,(株)帝国電機製作所,"1,266","1,282","1,300","1,267","1,267","34,100","43,672","966～1,566","25,876","20,423,438",2.84,36.00,19.44,0.87,65.18,"1,459.79","126,700",100,"1,411","1,131","17,400","+3,000","4,100","-1,400",4.24,2021/05/16 14:26:13
05/14,6334,明治機械(株),281,259,270,257,269,"70,500","18,449",201～361,"3,067","11,402,636",0.00,0.00,(,(,),),),用語,),21/05/14,"349,200","-25,500",0,0,0.00,2021/05/16 14:26:12
05/14,6335,(株)東京機械製作所,512,512,535,512,530,"67,600","35,498",412～612,"4,626","8,728,920",0.00,0.00,14.92,0.59,35.52,892.01,"53,000",100,543,256,"1,513,300","+120,100","412,500","+53,100",3.67,2021/05/16 14:26:10
05/14,6336,(株)石井表記,700,710,711,703,706,"4,500","3,179",550～850,"5,773","8,176,452",1.42,10.00,12.20,1.57,57.89,450.50,"70,600",100,"1,009",689,"513,300","-2,700",0,0,0.00,2021/05/16 14:26:09
05/14,6337,(株)テセック,"2,446","2,500","2,535","2,285","2,494","466,000","1,140,990","1,946～2,946","14,412","5,778,695",2.41,60.00,11.09,1.48,224.85,"1,684.04","249,400",100,"2,546",838,"215,700","-5,400",0,0,0.00,2021/05/16 14:26:08
05/14,6338,(株)タカトリ,891,901,918,886,907,"62,000","56,000","741～1,041","4,981","5,491,490",1.10,10.00,20.46,0.99,44.32,976.31,"90,700",100,"1,168",620,"448,300","+157,400","10,500","+1,100",42.70,2021/05/16 14:26:06
05/14,6339,新東工業(株),755,755,769,753,760,"221,400","168,484",605～905,"41,482","54,580,928",3.42,26.00,12.64,0.41,60.11,"1,858.22","76,000",100,816,717,"102,700","-5,300","27,100","+3,100",3.79,2021/05/16 14:26:06
05/14,6340,澁谷工業(株),"3,390","3,450","3,450","3,390","3,390","22,600","77,139","2,690～4,090","95,428","28,149,877",1.77,60.00,12.59,1.28,269.27,"2,647.33","339,000",100,"3,970","3,235","32,900","+2,500","53,400","-7,200",0.62,2021/05/16 14:26:04
05/14,6342,(株)太平製作所,"1,720","1,728","1,730","1,700","1,705","2,700","4,601","1,320～2,120","2,558","1,500,000",2.93,50.00,778.54,0.46,(,(,(,株,(,(,"8,800",+100,0,0,0.00,2021/05/16 14:26:03
05/14,6343,フリージア・マクロス(株),121,120,122,120,122,"8,300","1,003",71～171,"5,502","45,099,320",0.41,0.50,(,(,),),),用語,),),"495,600",-900,"4,200",+800,118.00,2021/05/16 14:26:02
05/14,6345,(株)アイチコーポレーション,850,863,871,857,864,"48,300","41,787","700～1,000","67,587","78,225,350",3.70,32.00,13.20,0.90,65.45,959.76,"86,400",100,958,833,"133,900","-7,600","27,700","+3,800",4.83,2021/05/16 14:26:01
05/14,6347,(株)プラコー,"1,665","1,698","1,715","1,680","1,685","22,100","37,411","1,265～2,065","4,969","2,949,175",0.59,10.00,55.56,3.61,70.00,498.11,"168,500",100,"1,791","1,100","164,300","+15,700",0,0,0.00,2021/05/16 14:25:58
05/14,6349,(株)小森コーポレーション,725,730,740,724,727,"63,300","46,330",575～875,"42,379","58,292,340",2.75,20.00,(,(,2022/03,2020/03,05/14,年初来高値,21/03/16,21/02/01,"93,300","+1,300","157,300",+900,0.59,2021/05/16 14:25:36
05/14,6351,(株)鶴見製作所,"1,727","1,743","1,770","1,743","1,747","18,100","31,788","1,327～2,127","48,043","27,500,000",2.06,36.00,10.54,0.69,162.15,"2,635.21","174,700",100,"1,905","1,653","16,300","+6,400","1,500","+1,200",10.87,2021/05/16 14:25:16
05/14,6355,住友精密工業(株),"2,107","2,116","2,190","2,116","2,165","9,600","20,686","1,607～2,607","11,511","5,316,779",---,(,--:--,05/14,),),),用語,),),"118,200","+3,800","1,700","-2,600",69.53,2021/05/16 14:22:05
05/14,6356,日本ギア工業(株),317,321,321,317,318,"18,500","5,915",237～397,"4,541","14,280,000",1.26,4.00,8.71,0.53,36.52,600.64,"31,800",100,355,286,"130,500","+5,900",800,-200,163.13,2021/05/16 14:29:04
05/14,6357,三精テクノロジーズ(株),789,799,820,795,803,"110,000","88,330",639～939,"15,524","19,332,057",3.74,30.00,21.22,0.50,59.44,"1,703.95","80,300",100,869,592,"207,800","+5,300","13,400","+7,300",15.51,2021/05/16 14:29:03
05/14,6358,酒井重工業(株),"2,009","2,059","2,087","2,044","2,062","25,900","53,440","1,509～2,509","8,946","4,338,417",---,(,倍,倍,(,(,(,株,(,(,"38,400","-1,700",600,-100,64.00,2021/05/16 14:28:56
05/14,6360,(株)東京自働機械製作所,"1,710","1,719","1,719","1,719","1,719",100,172,"1,310～2,110","2,496","1,452,000",2.33,40.00,12.03,0.44,142.86,"3,942.41","171,900",100,"1,900","1,603","5,400",0,0,0,0.00,2021/05/16 14:28:36
05/14,6361,荏原,"4,520","4,570","4,650","4,570","4,610","539,500","2,484,787","3,820～5,220","439,999","95,444,533",2.17,100.00,15.70,1.48,309.30,"3,124.45","461,000",100,"5,140","3,295","1,601,000","+3,200","87,500","-5,100",18.30,2021/05/16 14:28:22
05/14,6362,(株)石井鐵工所,"2,921","2,948","2,964","2,928","2,964","1,800","5,314","2,421～3,425","11,216","3,784,000",1.69,50.00,12.87,1.07,243.72,"2,894.29","296,400",100,"3,150","2,822","7,000",+100,100,0,70.00,2021/05/16 14:28:21
05/14,6363,(株)酉島製作所,836,851,854,839,839,"41,400","35,005",686～986,"24,761","29,512,179",2.50,21.00,6.98,0.67,103.14,"1,422.14","83,900",100,923,809,"184,900","-4,700","5,400","+4,800",34.24,2021/05/16 14:28:20
05/14,6364,北越工業(株),"1,083","1,098","1,111","1,088","1,088","23,700","26,000","783～1,383","32,820","30,165,418",2.30,25.00,14.50,1.05,75.03,"1,036.37","108,800",100,"1,205","1,013","70,600","+1,500",900,+300,78.44,2021/05/16 14:28:19
05/14,6365,(株)電業社機械製作所,"3,675","3,675","3,740","3,675","3,700","1,800","6,669","2,975～4,375","17,675","4,776,900",2.70,100.00,9.01,0.83,401.83,"4,958.91","370,000",100,"4,350","3,580","8,700",-100,0,0,0.00,2021/05/16 14:28:15
05/14,6366,千代田化工建設(株),409,419,427,412,418,"2,355,500","987,425",329～489,"108,816","260,324,529",---,(,倍,--:--,),),),用語,),),"10,174,900","-395,000",800,+700,"12,718.63",2021/05/16 14:28:14
05/14,6367,ダイキン工業(株),"20,925","21,450","21,460","20,990","21,305","910,000","19,367,482","15,925～25,925","6,244,793","293,113,973",0.84,180.00,35.22,3.74,604.83,"5,691.85","2,130,500",100,"24,100","20,610","295,000","-31,200","90,700","-2,000",3.25,2021/05/16 14:28:12
05/14,6368,オルガノ(株),"6,390","6,480","6,480","6,260","6,340","49,500","313,881","5,390～7,390","73,480","11,589,925",1.80,114.00,11.19,1.08,566.33,"5,856.25","634,000",100,"7,840","5,830","182,200","-6,900","13,800","-4,200",13.20,2021/05/16 14:28:11
05/14,6369,トーヨーカネツ(株),"2,501","2,534","2,553","2,522","2,529","34,000","86,215","2,001～3,005","23,578","9,323,074",3.95,100.00,13.07,0.56,213.98,"4,461.06","252,900",100,"2,939","2,077","110,300",0,"23,800","-3,200",4.63,2021/05/16 14:28:10
05/14,6370,栗田工業(株),"4,565","4,630","4,690","4,630","4,640","288,800","1,343,856","3,865～5,270","539,171","116,200,694",1.55,72.00,24.70,2.06,187.82,"2,252.86","464,000",100,"5,110","3,905","50,000","+1,400","67,900","-1,600",0.74,2021/05/16 14:28:09
05/14,6371,(株)椿本チエイン,"3,085","3,110","3,145","3,065","3,070","91,800","284,495","2,385～3,785","117,524","38,281,393",3.58,110.00,9.09,0.61,337.70,"5,019.35","307,000",100,"3,365","2,620","59,500","-3,400","36,400",0,1.63,2021/05/16 14:28:08
05/14,6373,大同工業(株),872,890,894,872,875,"28,400","25,145","722～1,022","9,559","10,924,201",1.71,15.00,10.61,0.45,155.79,"2,107.20","87,500",100,"1,030",711,"61,700","+7,200","3,300","-16,000",18.70,2021/05/16 14:28:07
05/14,6376,日機装(株),"1,088","1,095","1,103","1,082","1,082","174,900","190,668","788～1,388","80,378","74,286,464",1.85,20.00,11.34,0.89,95.44,"1,306.72","108,200",100,"1,257",987,"558,900","-6,100","18,400","-1,700",30.38,2021/05/16 14:28:05
05/14,6378,木村化工機(株),730,763,879,750,870,"4,251,400","3,579,161",580～880,"17,922","20,600,000",1.72,15.00,12.50,1.30,69.61,669.14,"87,000",100,更新,用語,"848,600","+31,000","416,100","+179,500",2.04,2021/05/16 14:28:05
05/14,6379,レイズネクスト(株),"1,143","1,164","1,176","1,152","1,166","97,200","113,660","843～1,443","63,160","54,168,053",4.03,47.00,9.09,0.91,95.08,"1,344.96","116,600",100,"1,288","1,140","67,500","-4,600",500,"-1,500",135.00,2021/05/16 14:27:59
05/14,6380,オリエンタルチエン工業(株),641,653,653,648,652,"2,100","1,365",541～741,957,"1,467,233",0.00,0.00,(,(,2022/03,----/--,05/14,年初来高値,21/03/31,21/02/02,"81,900","+8,900",0,0,0.00,2021/05/16 14:27:38
05/14,6381,アネスト岩田(株),971,986,"1,009",986,988,"31,800","31,585","821～1,121","41,245","41,745,505",2.43,24.00,16.14,1.26,61.22,784.91,"98,800",100,"1,160",971,"30,300","+3,100","27,500","+2,200",1.10,2021/05/16 14:30:07
05/14,6382,トリニティ工業(株),816,815,824,815,824,300,246,666～966,"15,013","18,220,000",3.64,30.00,8.45,0.53,97.56,"1,550.90","82,400",100,879,686,"52,700","+17,800",0,0,0.00,2021/05/16 14:30:06
05/14,6383,(株)ダイフク,"9,560","9,780","9,840","9,550","9,650","670,000","6,467,284","8,060～11,060","1,221,787","126,610,077",0.88,85.00,35.76,4.73,269.83,"2,040.07","965,000",100,"13,500",更新,"687,100","-34,200","103,000","-6,500",6.67,2021/05/16 14:30:05
05/14,6384,(株)昭和真空,"1,545","1,556","1,591","1,556","1,571","22,300","35,200","1,145～1,945","10,210","6,499,000",3.82,60.00,10.60,0.97,148.25,"1,625.06","157,100",100,"1,993","1,531","221,400","+6,400",0,0,0.00,2021/05/16 14:30:04
05/14,6387,サムコ(株),"3,010","3,045","3,105","3,015","3,090","21,800","66,778","2,310～3,710","24,853","8,042,881",0.81,25.00,36.50,2.81,84.65,"1,101.15","309,000",100,"4,260","2,963","339,700",+100,"14,500",0,23.43,2021/05/16 14:30:03
05/14,6390,(株)加藤製作所,"1,018","1,035","1,061","1,026","1,048","75,200","78,796","718～1,318","12,307","11,743,587",0.95,10.00,(,(,),),),用語,),),"792,000","+19,900","4,700","-3,600",168.51,2021/05/16 14:29:56
05/14,6391,(株)加地テック,"5,360","5,370","5,660","5,330","5,550","18,300","100,411","4,360～6,360","9,535","1,718,000",0.72,40.00,29.63,1.45,187.32,"3,825.19","555,000",100,"9,400","4,090","153,300",+700,800,0,191.63,2021/05/16 14:29:35
05/14,6392,(株)ヤマダコーポレーション,"2,380","2,430","2,430","2,398","2,406",900,"2,169","1,880～2,880","5,774","2,400,000",3.87,93.00,8.23,0.53,292.39,"4,533.17","240,600",100,"2,581","2,231","6,700",-100,0,0,0.00,2021/05/16 14:29:22
05/14,6393,油研工業(株),"1,647","1,669","1,707","1,669","1,701","11,500","19,461","1,247～2,047","7,673","4,510,676",4.70,80.00,8.72,0.40,194.99,"4,225.13","170,100",100,"1,845","1,492","21,300",+300,100,0,213.00,2021/05/16 14:29:20
05/14,6395,(株)タダノ,"1,052","1,076","1,102","1,064","1,087","238,200","259,099","752～1,352","140,767","129,500,355",0.64,7.00,13.12,0.96,82.88,"1,137.00","108,700",100,"1,313",862,"100,100","+3,400","294,400","-129,900",0.34,2021/05/16 14:29:19
05/14,6396,(株)宇野澤組鐵工所,"2,637","2,664","2,670","2,637","2,670","2,100","5,592","2,137～3,140","2,990","1,120,000",1.12,30.00,19.66,1.42,135.81,"1,886.35","267,000",100,"2,899","2,360","12,800","+4,700",0,0,0.00,2021/05/16 14:29:17
05/14,6400,不二精機(株),602,610,624,600,619,"145,300","88,976",502～702,"5,604","9,054,000",0.81,5.00,13.19,2.97,46.91,244.39,"61,900",100,"1,660",587,"1,020,800","+99,100","482,700","+2,300",2.11,2021/05/16 14:29:14
05/14,6402,兼松エンジニアリング(株),"1,323","1,323","1,338","1,311","1,338","7,900","10,474","1,023～1,623","7,445","5,564,000",2.24,30.00,15.18,1.19,88.15,"1,119.76","133,800",100,"1,550","1,248","51,000","+1,200",0,0,0.00,2021/05/16 14:29:12
05/14,6403,水道機工(株),"2,010","2,014","2,014","2,000","2,011","2,000","4,011","1,510～2,510","8,639","4,295,968",2.73,55.00,9.58,0.88,209.86,"2,288.82","201,100",100,"2,296",更新,"18,400",-400,0,0,0.00,2021/05/16 14:29:11
05/14,6405,鈴茂器工(株),"1,793","1,793","1,818","1,762","1,783","2,800","4,996","1,393～2,193","11,554","6,480,000",1.12,20.00,16.95,0.97,97.76,"1,890.64","178,300",100,"1,898","1,465","156,000",0,0,0,0.00,2021/05/16 14:29:10
05/14,6406,フジテック(株),"2,369","2,392","2,412","2,330","2,333","204,700","481,949","1,869～2,869","199,005","85,300,000",2.57,60.00,20.35,1.68,114.62,"1,385.45","233,300",100,"2,846","2,170","24,900","-9,100","17,600","-4,800",1.41,2021/05/16 14:29:09
05/14,6407,ＣＫＤ(株),"2,151","2,351","2,376","2,276","2,297","822,100","1,897,124","1,651～2,651","155,988","67,909,449",1.52,35.00,20.41,1.57,112.55,"1,463.15","229,700",100,"2,698","2,027","269,500",-400,"99,100","-48,500",2.72,2021/05/16 14:29:08
05/14,6408,小倉クラッチ(株),"2,850","2,880","2,897","2,880","2,897",700,"2,025","2,350～3,350","4,500","1,553,323",---,(,--:--,05/14,),),),用語,),),"14,900",+300,0,0,0.00,2021/05/16 14:29:07
05/14,6409,(株)キトー,"1,771","1,788","1,811","1,761","1,764","66,200","118,024","1,371～2,171","37,129","21,048,200",2.49,44.00,11.31,1.23,155.95,"1,439.48","176,400",100,"1,947","1,429","76,600","-6,300","5,900",-100,12.98,2021/05/16 14:29:05
05/14,6411,中野冷機(株),"5,570","5,620","5,650","5,550","5,600","2,300","12,913","4,570～6,570","28,381","5,068,000",3.29,184.00,30.47,1.14,224.10,"4,729.70","560,000",100,"5,970","5,300","3,100",+500,0,0,0.00,2021/05/16 14:27:24
05/14,6412,(株)平和,"1,879","1,939","1,949","1,897","1,923","590,000","1,137,471","1,479～2,279","191,933","99,809,060",4.16,80.00,13.65,0.84,140.93,"2,293.78","192,300",100,"1,988","1,382","132,600","+3,300","68,200","+2,100",1.94,2021/05/16 14:31:08
05/14,6413,理想科学工業(株),"1,338","1,344","1,361","1,311","1,311","19,200","25,699","1,038～1,638","58,995","45,000,000",3.05,40.00,27.58,0.79,66.27,"1,759.56","131,100",100,"1,599","1,280","40,700",+400,"10,400",+100,3.91,2021/05/16 14:31:07
05/14,6414,川重冷熱工業(株),"1,541","1,556","1,584","1,550","1,565","3,300","5,177","1,141～1,941","13,169","8,415,000",---,(,--:--,05/14,BPS,最低購入代金,単元株数,"1,633",年初来安値,※参考指標のリンクは、IFIS株予報のページへ移動します。,"8,000",0,0,0,0.00,2021/05/16 14:31:06
05/14,6416,桂川電機(株),673,643,643,634,635,"1,800","1,144",573～773,986,"1,552,500",0.00,0.00,(,(,2021/03,2020/03,05/14,年初来高値,21/01/06,21/01/06,"6,300",0,0,0,0.00,2021/05/16 14:31:05
05/14,6417,(株)ＳＡＮＫＹＯ,"2,861","2,701","2,720","2,577","2,605","1,751,600","4,603,646","2,361～3,365","181,301","69,597,500",3.84,100.00,24.15,0.60,107.87,"4,365.81","260,500",100,"3,205",更新,"222,300","-8,400","73,600","-4,600",3.02,2021/05/16 14:31:04
05/14,6418,日本金銭機械(株),557,562,578,562,566,"57,300","32,706",457～657,"16,789","29,662,851",---,(,倍,倍,(,(,(,株,(,(,"398,400","+31,800","159,800","+1,200",2.49,2021/05/16 14:31:03
05/14,6419,(株)マースグループホールディングス,"1,557","1,557","1,593","1,557","1,569","46,600","73,515","1,157～1,957","35,648","22,720,000",4.46,70.00,65.51,0.51,23.95,"3,071.63","156,900",100,"1,823","1,511","16,100",-300,"10,700","+2,700",1.50,2021/05/16 14:31:01
05/14,6420,フクシマガリレイ(株),"3,985","4,070","4,095","3,950","4,025","52,600","212,093","3,285～4,685","88,816","22,066,160",---,(,倍,倍,(,(,(,株,(,(,"5,000",-600,"1,300",0,3.85,2021/05/16 14:31:00
05/14,6424,(株)高見沢サイバネティックス,932,925,932,922,926,"1,800","1,665","782～1,082","4,190","4,525,000",1.30,12.00,7.02,1.43,65.93,836.84,"92,600",100,"1,093",907,"24,200",+300,0,0,0.00,2021/05/16 14:30:54
05/14,6425,(株)ユニバーサルエンターテインメント,"2,520","2,550","2,584","2,520","2,541","70,200","178,356","2,020～3,020","203,775","80,195,000",---,(,--:--,05/14,BPS,最低購入代金,単元株数,"2,870",年初来安値,※参考指標のリンクは、IFIS株予報のページへ移動します。,"589,700","-41,600","39,400","-101,300",14.97,2021/05/16 14:30:34
05/14,6428,(株)オーイズミ,373,383,384,363,370,"106,100","39,753",293～453,"8,325","22,500,000",---,(,--:--,05/14,BPS,最低購入代金,単元株数,443,年初来安値,),"261,100","+3,500",700,-100,373.00,2021/05/16 14:30:20
05/14,6430,ダイコク電機(株),903,918,928,904,905,"43,300","39,599","753～1,053","13,379","14,783,900",4.42,40.00,20.58,0.44,43.97,"2,074.16","90,500",100,"1,129",845,"74,900","+1,600","5,200","-1,200",14.40,2021/05/16 14:30:19
05/14,6432,(株)竹内製作所,"2,812","2,880","2,895","2,817","2,852","218,700","622,286","2,312～3,315","139,745","48,999,000",1.86,53.00,15.28,1.51,186.64,"1,885.41","285,200",100,"3,170","2,362","192,400","-12,500","73,600","-6,200",2.61,2021/05/16 14:30:18
05/14,6433,ヒーハイスト(株),472,493,509,481,494,"143,300","71,437",392～552,"3,120","6,316,700",0.20,1.00,74.29,1.03,11.20,487.61,"49,400",100,548,269,"697,400","+104,200",0,0,0.00,2021/05/16 14:30:17
05/14,6436,アマノ(株),"2,810","2,885","2,891","2,837","2,872","223,200","640,586","2,310～3,310","220,161","76,657,829",2.44,70.00,23.81,1.93,120.60,"1,485.46","287,200",100,"3,045","2,334","10,500","-1,600","111,100","+37,200",0.09,2021/05/16 14:30:13
05/14,6439,中日本鋳工(株),518,521,521,520,520,200,104,418～618,"1,199","2,306,300",1.92,10.00,104.42,0.32,87.40,"1,626.39","52,000",100,553,505,---,(,--/--,),(,2021/05/16 14:30:11
05/14,6440,ＪＵＫＩ(株),832,845,845,820,820,"240,100","199,078",682～982,"24,497","29,874,179",3.05,25.00,12.01,0.75,68.27,"1,095.67","82,000",100,960,506,"1,018,000",+100,"292,500","+2,600",3.48,2021/05/16 14:30:11
