,Code,StockName,Date,Open,High,Low,Close,Volume,AdjClose
1729,5753,日本伸銅(株),2016-09-28,分割: 1株 -> 0.1株,,,,,
1730,5781,東邦金属(株),2017-09-27,分割: 1株 -> 0.1株,,,,,
1731,5801,古河電気工業(株),2016-09-28,分割: 1株 -> 0.1株,,,,,
1732,5805,昭和電線ホールディングス(株),2017-09-27,分割: 1株 -> 0.1株,,,,,
1733,5807,東京特殊電線(株),2014-09-26,分割: 1株 -> 0.1株,,,,,
1734,5815,沖電線(株),2017-09-27,分割: 1株 -> 0.1株,,,,,
1735,5820,(株)三ッ星,2017-09-27,分割: 1株 -> 0.2株,,,,,
1736,5821,平河ヒューテック(株),2016-02-01,分割: 1株 -> 2株,,,,,
1737,5851,リョービ(株),2017-09-27,分割: 1株 -> 0.2株,,,,,
1738,5856,(株)東理ホールディングス,2009-07-31,分割: 1株 -> 0.1株,,,,,
1739,5903,ＳＨＩＮＰＯ(株),2001-06-26,分割: 1株 -> 1.5株,,,,,
1740,5905,日本製罐(株),2017-09-27,分割: 1株 -> 0.1株,,,,,
1741,5907,ＪＦＥコンテイナー(株),2017-09-27,分割: 1株 -> 0.1株,,,,,
1742,5909,(株)コロナ,2002-03-26,分割: 1株 -> 1.1株,,,,,
1743,5912,ＯＳＪＢホールディングス(株),2006-12-26,分割: 1株 -> 0.25株,,,,,
1744,5912,ＯＳＪＢホールディングス(株),2013-03-27,分割: 1株 -> 2株,,,,,
1745,5912,ＯＳＪＢホールディングス(株),2014-09-26,分割: 1株 -> 0.5株,,,,,
1746,5915,(株)駒井ハルテック,2016-09-28,分割: 1株 -> 0.1株,,,,,
1747,5918,瀧上工業(株),2017-09-27,分割: 1株 -> 0.1株,,,,,
1748,5922,那須電機鉄工(株),2017-09-27,分割: 1株 -> 0.1株,,,,,
1749,5923,高田機工(株),2017-09-27,分割: 1株 -> 0.1株,,,,,
1750,5935,元旦ビューティ工業(株),2017-09-27,分割: 1株 -> 0.1株,,,,,
1751,5936,東洋シヤッター(株),2006-09-01,分割: 1株 -> 0.1株,,,,,
1752,5939,(株)大谷工業,2017-09-27,分割: 1株 -> 0.1株,,,,,
1753,5955,(株)ヤマシナ,2005-08-10,分割: 1株 -> 0.1株,,,,,
1754,5958,三洋工業(株),2017-09-27,分割: 1株 -> 0.1株,,,,,
1755,5959,岡部(株),2005-09-27,分割: 1株 -> 2株,,,,,
1756,5962,浅香工業(株),2017-09-27,分割: 1株 -> 0.1株,,,,,
1757,5964,東洋刃物(株),2015-09-28,分割: 1株 -> 0.1株,,,,,
1758,5966,ＫＴＣ(株),2017-09-27,分割: 1株 -> 0.2株,,,,,
1759,5969,(株)ロブテックス,2017-09-27,分割: 1株 -> 0.1株,,,,,
1760,5970,(株)ジーテクト,2008-06-25,分割: 1株 -> 1.2株,,,,,
1761,5970,(株)ジーテクト,2014-03-27,分割: 1株 -> 2株,,,,,
1762,5971,(株)共和工業所,2017-10-27,分割: 1株 -> 0.2株,,,,,
1763,5974,中国工業(株),2013-09-26,分割: 1株 -> 0.1株,,,,,
1764,5981,東京製綱(株),2016-09-28,分割: 1株 -> 0.1株,,,,,
1765,5983,イワブチ(株),2016-09-28,分割: 1株 -> 0.1株,,,,,
1766,5987,(株)オーネックス,2007-06-26,分割: 1株 -> 3株,,,,,
1767,5988,(株)パイオラックス,2003-09-25,分割: 1株 -> 1.1株,,,,,
1768,5988,(株)パイオラックス,2017-03-29,分割: 1株 -> 3株,,,,,
1769,5992,中央発條(株),2017-09-27,分割: 1株 -> 0.1株,,,,,
1770,5994,(株)ファインシンター,2016-09-28,分割: 1株 -> 0.2株,,,,,
1771,5998,(株)アドバネクス,2015-09-28,分割: 1株 -> 0.1株,,,,,
1772,6005,三浦工業(株),2014-09-26,分割: 1株 -> 3株,,,,,
1773,6016,(株)ジャパンエンジンコーポレーション,2017-09-27,分割: 1株 -> 0.1株,,,,,
1774,6018,阪神内燃機工業(株),2017-09-27,分割: 1株 -> 0.2株,,,,,
1775,6022,(株)赤阪鐵工所,2003-06-25,分割: 1株 -> 1.1株,,,,,
1776,6022,(株)赤阪鐵工所,2017-09-27,分割: 1株 -> 0.1株,,,,,
1777,6027,弁護士ドットコム(株),2016-09-28,分割: 1株 -> 3株,,,,,
1778,6029,アトラ(株),2015-08-27,分割: 1株 -> 3株,,,,,
1779,6032,(株)インターワークス,2015-11-26,分割: 1株 -> 2株,,,,,
1780,6033,(株)エクストリーム,2016-07-27,分割: 1株 -> 2株,,,,,
1781,6034,ＭＲＴ(株),2016-03-29,分割: 1株 -> 2株,,,,,
1782,6036,ＫｅｅＰｅｒ技研(株),2015-09-28,分割: 1株 -> 2株,,,,,
1783,6036,ＫｅｅＰｅｒ技研(株),2017-06-28,分割: 1株 -> 2株,,,,,
1784,6040,日本スキー場開発(株),2016-01-27,分割: 1株 -> 2株,,,,,
1785,6042,(株)ニッキ,2017-09-27,分割: 1株 -> 0.2株,,,,,
1786,6044,(株)三機サービス,2015-11-26,分割: 1株 -> 3株,,,,,
1787,6045,(株)レントラックス,2015-09-28,分割: 1株 -> 3株,,,,,
1788,6048,(株)デザインワン・ジャパン,2015-08-27,分割: 1株 -> 3株,,,,,
1789,6048,(株)デザインワン・ジャパン,2017-02-24,分割: 1株 -> 2株,,,,,
1790,6050,イー・ガーディアン(株),2015-09-28,分割: 1株 -> 3株,,,,,
1791,6050,イー・ガーディアン(株),2016-06-28,分割: 1株 -> 2株,,,,,
1792,6054,(株)リブセンス,2012-06-27,分割: 1株 -> 2株,,,,,
1793,6054,(株)リブセンス,2013-06-26,分割: 1株 -> 2株,,,,,
1794,6054,(株)リブセンス,2013-12-26,分割: 1株 -> 2株,,,,,
1795,6055,ジャパンマテリアル(株),2013-03-27,分割: 1株 -> 2株,,,,,
1796,6055,ジャパンマテリアル(株),2014-11-26,分割: 1株 -> 3株,,,,,
1797,6055,ジャパンマテリアル(株),2016-12-28,分割: 1株 -> 2株,,,,,
1798,6058,(株)ベクトル,2014-02-26,分割: 1株 -> 3株,,,,,
1799,6058,(株)ベクトル,2016-08-29,分割: 1株 -> 3株,,,,,
1800,6059,(株)ウチヤマホールディングス,2013-12-26,分割: 1株 -> 4株,,,,,
1801,6061,(株)ユニバーサル園芸社,2015-06-26,分割: 1株 -> 2株,,,,,
1802,6061,(株)ユニバーサル園芸社,2016-12-28,分割: 1株 -> 2株,,,,,
1803,6062,(株)チャーム・ケア・コーポレーション,2016-12-28,分割: 1株 -> 2株,,,,,
1804,6062,(株)チャーム・ケア・コーポレーション,2017-05-29,分割: 1株 -> 2株,,,,,
1805,6063,日本エマージェンシーアシスタンス(株),2015-08-27,分割: 1株 -> 2株,,,,,
1806,6064,(株)アクトコール,2016-05-27,分割: 1株 -> 3株,,,,,
1807,6064,(株)アクトコール,2016-11-28,分割: 1株 -> 2株,,,,,
1808,6067,(株)メディアフラッグ,2012-12-26,分割: 1株 -> 3株,,,,,
1809,6069,トレンダーズ(株),2012-12-26,分割: 1株 -> 2株,,,,,
1810,6070,キャリアリンク(株),2016-05-27,分割: 1株 -> 2株,,,,,
1811,6071,(株)ＩＢＪ,2014-03-27,分割: 1株 -> 3株,,,,,
1812,6071,(株)ＩＢＪ,2014-12-26,分割: 1株 -> 2株,,,,,
1813,6071,(株)ＩＢＪ,2015-12-28,分割: 1株 -> 3株,,,,,
1814,6072,地盤ネットホールディングス(株),2013-03-27,分割: 1株 -> 2株,,,,,
1815,6072,地盤ネットホールディングス(株),2013-11-27,分割: 1株 -> 2株,,,,,
1816,6074,(株)ジェイエスエス,2017-03-29,分割: 1株 -> 2株,,,,,
1817,6077,(株)Ｎ・フィールド,2014-04-25,分割: 1株 -> 5株,,,,,
1818,6077,(株)Ｎ・フィールド,2014-10-21,分割: 1株 -> 2株,,,,,
1819,6078,(株)バリューＨＲ,2014-08-27,分割: 1株 -> 2株,,,,,
1820,6080,Ｍ＆Ａキャピタルパートナーズ(株),2014-04-25,分割: 1株 -> 3株,,,,,
1821,6080,Ｍ＆Ａキャピタルパートナーズ(株),2015-08-27,分割: 1株 -> 2株,,,,,
1822,6081,アライドアーキテクツ(株),2017-06-28,分割: 1株 -> 3株,,,,,
1823,6082,(株)ライドオンエクスプレスホールディングス,2015-03-27,分割: 1株 -> 2株,,,,,
1824,6086,シンメンテホールディングス(株),2017-10-27,分割: 1株 -> 3株,,,,,
1825,6087,(株)アビスト,2014-12-26,分割: 1株 -> 2株,,,,,
1826,6088,(株)シグマクシス,2014-03-27,分割: 1株 -> 4株,,,,,
1827,6089,(株)ウィルグループ,2014-08-27,分割: 1株 -> 2株,,,,,
1828,6089,(株)ウィルグループ,2015-08-27,分割: 1株 -> 2株,,,,,
1829,6089,(株)ウィルグループ,2016-11-28,分割: 1株 -> 2株,,,,,
1830,6093,(株)エスクロー・エージェント・ジャパン,2015-08-27,分割: 1株 -> 5株,,,,,
1831,6093,(株)エスクロー・エージェント・ジャパン,2016-11-28,分割: 1株 -> 2株,,,,,
1832,6094,(株)フリークアウト・ホールディングス,2016-08-29,分割: 1株 -> 2株,,,,,
1833,6095,メドピア(株),2014-09-26,分割: 1株 -> 5株,,,,,
1834,6098,(株)リクルートホールディングス,2017-06-28,分割: 1株 -> 3株,,,,,
1835,6099,(株)エラン,2015-06-26,分割: 1株 -> 2株,,,,,
1836,6099,(株)エラン,2017-09-27,分割: 1株 -> 2株,,,,,
1837,6103,オークマ(株),2017-09-27,分割: 1株 -> 0.2株,,,,,
1838,6121,(株)滝澤鉄工所,2017-09-27,分割: 1株 -> 0.1株,,,,,
1839,6125,(株)岡本工作機械製作所,2017-09-27,分割: 1株 -> 0.1株,,,,,
1840,6137,小池酸素工業(株),2017-09-27,分割: 1株 -> 0.1株,,,,,
1841,6138,ダイジェット工業(株),2017-09-27,分割: 1株 -> 0.1株,,,,,
1842,6146,(株)ディスコ,2000-03-28,分割: 1株 -> 1.5株,,,,,
1843,6156,(株)エーワン精密,2004-06-25,分割: 1株 -> 3株,,,,,
1844,6156,(株)エーワン精密,2012-06-27,分割: 1株 -> 100株,,,,,
1845,6156,(株)エーワン精密,2015-12-28,分割: 1株 -> 2株,,,,,
1846,6157,日進工具(株),2005-03-28,分割: 1株 -> 2株,,,,,
1847,6157,日進工具(株),2012-09-26,分割: 1株 -> 2株,,,,,
1848,6157,日進工具(株),2014-09-26,分割: 1株 -> 2株,,,,,
1849,6157,日進工具(株),2016-12-28,分割: 1株 -> 2株,,,,,
1850,6159,ミクロン精密(株),2017-08-29,分割: 1株 -> 3株,,,,,
1851,6161,(株)エスティック,2013-09-18,分割: 1株 -> 100株,,,,,
1852,6161,(株)エスティック,2016-12-16,分割: 1株 -> 2株,,,,,
1853,6171,(株)土木管理総合試験所,2016-03-29,分割: 1株 -> 2株,,,,,
1854,6171,(株)土木管理総合試験所,2017-09-27,分割: 1株 -> 2株,,,,,
1855,6181,(株)パートナーエージェント,2016-12-28,分割: 1株 -> 3株,,,,,
1856,6182,(株)ロゼッタ,2015-12-28,分割: 1株 -> 2株,,,,,
1857,6182,(株)ロゼッタ,2016-08-29,分割: 1株 -> 2株,,,,,
1858,6184,(株)鎌倉新書,2016-09-28,分割: 1株 -> 4株,,,,,
1859,6187,(株)ＬＩＴＡＬＩＣＯ,2016-09-01,分割: 1株 -> 2株,,,,,
1860,6191,(株)エボラブルアジア,2016-07-27,分割: 1株 -> 3株,,,,,
1861,6192,ハイアス・アンド・カンパニー(株),2017-04-26,分割: 1株 -> 3株,,,,,
1862,6194,(株)アトラエ,2017-03-29,分割: 1株 -> 3株,,,,,
1863,6196,(株)ストライク,2016-11-28,分割: 1株 -> 3株,,,,,
1864,6198,(株)キャリア,2017-03-29,分割: 1株 -> 2株,,,,,
1865,6199,(株)セラク,2017-02-24,分割: 1株 -> 4株,,,,,
1866,6203,豊和工業(株),2013-07-29,分割: 1株 -> 0.1株,,,,,
1867,6205,ＯＫＫ(株),2017-09-27,分割: 1株 -> 0.1株,,,,,
1868,6208,(株)石川製作所,2016-09-28,分割: 1株 -> 0.1株,,,,,
1869,6238,フリュー(株),2017-02-24,分割: 1株 -> 3株,,,,,
1870,6240,ヤマシンフィルタ(株),2015-03-17,分割: 1株 -> 3株,,,,,
1871,6240,ヤマシンフィルタ(株),2015-08-27,分割: 1株 -> 2株,,,,,
1872,6250,(株)やまびこ,2015-09-28,分割: 1株 -> 4株,,,,,
1873,6255,(株)エヌ・ピー・シー,2007-08-28,分割: 1株 -> 4株,,,,,
1874,6255,(株)エヌ・ピー・シー,2009-08-26,分割: 1株 -> 2株,,,,,
1875,6256,(株)ニューフレアテクノロジー,2013-09-26,分割: 1株 -> 100株,,,,,
1876,6257,(株)藤商事,2013-09-26,分割: 1株 -> 100株,,,,,
1877,6264,(株)マルマエ,2007-11-27,分割: 1株 -> 2株,,,,,
1878,6264,(株)マルマエ,2014-02-26,分割: 1株 -> 100株,,,,,
1879,6264,(株)マルマエ,2015-08-27,分割: 1株 -> 3株,,,,,
1880,6264,(株)マルマエ,2017-02-24,分割: 1株 -> 2株,,,,,
1881,6265,(株)妙徳,2005-03-28,分割: 1株 -> 2株,,,,,
1882,6266,タツモ(株),2016-12-28,分割: 1株 -> 3株,,,,,
1883,6267,ゼネラルパッカー(株),2007-01-26,分割: 1株 -> 2株,,,,,
1884,6267,ゼネラルパッカー(株),2016-01-27,分割: 1株 -> 0.2株,,,,,
1885,6277,ホソカワミクロン(株),2017-03-29,分割: 1株 -> 0.2株,,,,,
1886,6278,ユニオンツール(株),2000-11-27,分割: 1株 -> 1.1株,,,,,
1887,6282,オイレス工業(株),2005-09-27,分割: 1株 -> 1.2株,,,,,
1888,6282,オイレス工業(株),2007-03-27,分割: 1株 -> 1.2株,,,,,
1889,6282,オイレス工業(株),2008-09-25,分割: 1株 -> 1.2株,,,,,
1890,6282,オイレス工業(株),2014-09-26,分割: 1株 -> 1.2株,,,,,
1891,6287,サトーホールディングス(株),2000-03-28,分割: 1株 -> 1.1株,,,,,
1892,6287,サトーホールディングス(株),2003-03-26,分割: 1株 -> 1.1株,,,,,
1893,6291,日本エアーテック(株),2000-12-26,分割: 1株 -> 1.1株,,,,,
1894,6299,(株)神鋼環境ソリューション,2017-09-27,分割: 1株 -> 0.2株,,,,,
1895,6302,住友重機械工業(株),2017-09-27,分割: 1株 -> 0.2株,,,,,
1896,6303,(株)ササクラ,2017-09-27,分割: 1株 -> 0.2株,,,,,
1897,6306,日工(株),2016-09-28,分割: 1株 -> 0.2株,,,,,
1898,6310,井関農機(株),2017-06-28,分割: 1株 -> 0.1株,,,,,
1899,6312,フロイント産業(株),2009-05-26,分割: 1株 -> 2株,,,,,
1900,6312,フロイント産業(株),2016-02-25,分割: 1株 -> 2株,,,,,
1901,6316,(株)丸山製作所,2017-03-29,分割: 1株 -> 0.1株,,,,,
1902,6317,(株)北川鉄工所,2016-09-28,分割: 1株 -> 0.1株,,,,,
1903,6319,(株)シンニッタン,2005-03-28,分割: 1株 -> 1.3株,,,,,
1904,6322,(株)タクミナ,2017-03-29,分割: 1株 -> 1.2株,,,,,
1905,6323,ローツェ(株),2000-08-28,分割: 1株 -> 2株,,,,,
1906,6323,ローツェ(株),2007-02-23,分割: 1株 -> 2株,,,,,
1907,6324,(株)ハーモニック・ドライブ・システムズ,2003-03-26,分割: 1株 -> 3株,,,,,
1908,6324,(株)ハーモニック・ドライブ・システムズ,2006-03-28,分割: 1株 -> 3株,,,,,
1909,6324,(株)ハーモニック・ドライブ・システムズ,2011-03-29,分割: 1株 -> 300.03株,,,,,
1910,6324,(株)ハーモニック・ドライブ・システムズ,2014-09-26,分割: 1株 -> 3株,,,,,
1911,6330,東洋エンジニアリング(株),2017-09-27,分割: 1株 -> 0.2株,,,,,
1912,6331,三菱化工機(株),2017-09-27,分割: 1株 -> 0.1株,,,,,
1913,6333,(株)帝国電機製作所,2014-09-26,分割: 1株 -> 2株,,,,,
1914,6334,明治機械(株),2011-07-27,分割: 1株 -> 0.1株,,,,,
1915,6335,(株)東京機械製作所,2017-09-27,分割: 1株 -> 0.1株,,,,,
1916,6336,(株)石井表記,2002-01-28,分割: 1株 -> 1.2株,,,,,
1917,6342,(株)太平製作所,2017-09-27,分割: 1株 -> 0.1株,,,,,
1918,6343,フリージア・マクロス(株),2003-01-09,分割: 1株 -> 2株,,,,,
1919,6343,フリージア・マクロス(株),2005-06-15,分割: 1株 -> 2株,,,,,
1920,6343,フリージア・マクロス(株),2006-06-05,分割: 1株 -> 2株,,,,,
1921,6347,(株)プラコー,2009-06-25,分割: 1株 -> 1.759株,,,,,
1922,6347,(株)プラコー,2009-07-31,分割: 1株 -> 0.84株,,,,,
1923,6358,酒井重工業(株),2017-09-27,分割: 1株 -> 0.1株,,,,,
1924,6360,(株)東京自働機械製作所,2017-09-27,分割: 1株 -> 0.1株,,,,,
1925,6361,荏原,2016-09-28,分割: 1株 -> 0.2株,,,,,
1926,6362,(株)石井鐵工所,2016-09-28,分割: 1株 -> 0.1株,,,,,
1927,6365,(株)電業社機械製作所,2007-10-26,分割: 1株 -> 3株,,,,,
1928,6366,千代田化工建設(株),2001-02-20,分割: 1株 -> 0.5株,,,,,
1929,6368,オルガノ(株),2017-09-27,分割: 1株 -> 0.2株,,,,,
1930,6369,トーヨーカネツ(株),2017-09-27,分割: 1株 -> 0.1株,,,,,
1931,6373,大同工業(株),2017-09-27,分割: 1株 -> 0.2株,,,,,
1932,6384,(株)昭和真空,2001-03-27,分割: 1株 -> 1.2株,,,,,
1933,6387,サムコ(株),2007-07-26,分割: 1株 -> 1.2株,,,,,
1934,6387,サムコ(株),2011-07-27,分割: 1株 -> 1.2株,,,,,
1935,6390,(株)加藤製作所,2016-09-28,分割: 1株 -> 0.2株,,,,,
1936,6391,(株)加地テック,2017-09-27,分割: 1株 -> 0.1株,,,,,
1937,6392,(株)ヤマダコーポレーション,2017-09-27,分割: 1株 -> 0.2株,,,,,
1938,6393,油研工業(株),2017-09-27,分割: 1株 -> 0.1株,,,,,
1939,6396,(株)宇野澤組鐵工所,2017-09-27,分割: 1株 -> 0.1株,,,,,
1940,6402,兼松エンジニアリング(株),2013-03-27,分割: 1株 -> 1.3株,,,,,
1941,6403,水道機工(株),2017-09-27,分割: 1株 -> 0.2株,,,,,
1942,6405,鈴茂器工(株),2013-03-27,分割: 1株 -> 1.2株,,,,,
1943,6409,(株)キトー,2013-03-27,分割: 1株 -> 100株,,,,,
1944,6409,(株)キトー,2014-09-26,分割: 1株 -> 2株,,,,,
1945,6413,理想科学工業(株),2014-12-26,分割: 1株 -> 2株,,,,,
1946,6414,川重冷熱工業(株),2017-09-27,分割: 1株 -> 0.5株,,,,,
1947,6417,(株)ＳＡＮＫＹＯ,2000-03-28,分割: 1株 -> 1.5株,,,,,
1948,6418,日本金銭機械(株),2001-03-27,分割: 1株 -> 1.1株,,,,,
1949,6418,日本金銭機械(株),2002-03-26,分割: 1株 -> 1.1株,,,,,
1950,6418,日本金銭機械(株),2003-03-26,分割: 1株 -> 1.1株,,,,,
1951,6418,日本金銭機械(株),2004-03-26,分割: 1株 -> 1.1株,,,,,
1952,6418,日本金銭機械(株),2005-01-26,分割: 1株 -> 1.5株,,,,,
1953,6419,(株)マースエンジニアリング,2004-07-27,分割: 1株 -> 2株,,,,,
1954,6420,福島工業(株),2013-06-26,分割: 1株 -> 2株,,,,,
1955,6424,(株)高見沢サイバネティックス,2017-09-27,分割: 1株 -> 0.5株,,,,,
1956,6428,(株)オーイズミ,2002-06-25,分割: 1株 -> 2株,,,,,
1957,6428,(株)オーイズミ,2005-03-28,分割: 1株 -> 1.5株,,,,,
1958,6432,(株)竹内製作所,2006-02-23,分割: 1株 -> 2株,,,,,
1959,6432,(株)竹内製作所,2015-08-27,分割: 1株 -> 3株,,,,,
1960,6440,ＪＵＫＩ(株),2015-06-26,分割: 1株 -> 0.2株,,,,,
1961,6444,サンデンホールディングス(株),2017-09-27,分割: 1株 -> 0.2株,,,,,
1962,6445,蛇の目ミシン工業(株),2015-09-28,分割: 1株 -> 0.1株,,,,,
1963,6457,グローリー(株),2004-01-27,分割: 1株 -> 2株,,,,,
1964,6460,セガサミーホールディングス(株),2005-09-27,分割: 1株 -> 2株,,,,,
1965,6461,日本ピストンリング(株),2015-09-28,分割: 1株 -> 0.1株,,,,,
1966,6462,(株)リケン,2016-09-28,分割: 1株 -> 0.1株,,,,,
1967,6466,東亜バルブエンジニアリング(株),2009-01-05,分割: 1株 -> 100株,,,,,
1968,6478,ダイベア(株),2017-09-27,分割: 1株 -> 0.5株,,,,,
1969,6482,(株)ユーシン精機,2000-03-28,分割: 1株 -> 1.1株,,,,,
1970,6482,(株)ユーシン精機,2001-03-27,分割: 1株 -> 1.1株,,,,,
1971,6482,(株)ユーシン精機,2004-03-26,分割: 1株 -> 1.1株,,,,,
1972,6482,(株)ユーシン精機,2008-03-26,分割: 1株 -> 1.1株,,,,,
1973,6484,(株)ＫＶＫ,2017-09-27,分割: 1株 -> 0.5株,,,,,
1974,6492,岡野バルブ製造(株),2017-05-29,分割: 1株 -> 0.1株,,,,,
1975,6494,(株)ＮＦＫホールディングス,2005-08-02,分割: 1株 -> 0.1株,,,,,
1976,6505,東洋電機製造(株),2016-11-28,分割: 1株 -> 0.2株,,,,,
1977,6513,オリジン電気(株),2017-09-27,分割: 1株 -> 0.2株,,,,,
1978,6516,山洋電気(株),2017-09-27,分割: 1株 -> 0.2株,,,,,
1979,6518,三相電機(株),2007-01-26,分割: 1株 -> 2株,,,,,
1980,6518,三相電機(株),2017-09-27,分割: 1株 -> 0.5株,,,,,
1981,6531,リファインバース(株),2017-03-29,分割: 1株 -> 2株,,,,,
1982,6537,ＷＡＳＨハウス(株),2017-03-29,分割: 1株 -> 2株,,,,,
1983,6538,(株)キャリアインデックス,2017-01-23,分割: 1株 -> 3株,,,,,
1984,6538,(株)キャリアインデックス,2017-09-27,分割: 1株 -> 2株,,,,,
1985,6541,グレイステクノロジー(株),2017-03-29,分割: 1株 -> 4株,,,,,
1986,6544,ジャパンエレベーターサービスホールディングス(株),2017-09-27,分割: 1株 -> 2株,,,,,
1987,6545,(株)インターネットインフィニティー,2017-09-27,分割: 1株 -> 4株,,,,,
1988,6548,(株)旅工房,2017-09-27,分割: 1株 -> 2株,,,,,
1989,6549,ディーエムソリューションズ(株),2017-09-27,分割: 1株 -> 2株,,,,,
1990,6586,(株)マキタ,2017-03-29,分割: 1株 -> 2株,,,,,
1991,6592,マブチモーター(株),2014-12-26,分割: 1株 -> 2株,,,,,
1992,6594,日本電産(株),2000-03-28,分割: 1株 -> 2株,,,,,
1993,6594,日本電産(株),2005-09-27,分割: 1株 -> 2株,,,,,
1994,6594,日本電産(株),2014-03-27,分割: 1株 -> 2株,,,,,
1995,6615,ユー・エム・シー・エレクトロニクス(株),2017-05-29,分割: 1株 -> 2株,,,,,
1996,6616,トレックス・セミコンダクター(株),2015-03-27,分割: 1株 -> 4株,,,,,
1997,6619,ダブル・スコープ(株),2016-06-28,分割: 1株 -> 2株,,,,,
1998,6630,ヤーマン(株),2011-02-24,分割: 1株 -> 2株,,,,,
1999,6630,ヤーマン(株),2017-10-27,分割: 1株 -> 10株,,,,,
2000,6632,(株)ＪＶＣケンウッド,2010-07-28,分割: 1株 -> 0.1株,,,,,
2001,6634,(株)ネクスグループ,2008-08-26,分割: 1株 -> 2株,,,,,
2002,6634,(株)ネクスグループ,2013-05-29,分割: 1株 -> 100株,,,,,
2003,6636,(株)ソルガム・ジャパン・ホールディングス,2013-06-12,分割: 1株 -> 1.462株,,,,,
2004,6636,(株)ソルガム・ジャパン・ホールディングス,2013-09-20,分割: 1株 -> 0.983株,,,,,
2005,6636,(株)ソルガム・ジャパン・ホールディングス,2013-09-26,分割: 1株 -> 10株,,,,,
2006,6638,(株)ミマキエンジニアリング,2008-03-26,分割: 1株 -> 3株,,,,,
2007,6638,(株)ミマキエンジニアリング,2012-03-28,分割: 1株 -> 200株,,,,,
2008,6638,(株)ミマキエンジニアリング,2015-03-27,分割: 1株 -> 2株,,,,,
2009,6639,(株)コンテック,2014-12-26,分割: 1株 -> 2株,,,,,
2010,6643,(株)戸上電機製作所,2017-09-27,分割: 1株 -> 0.2株,,,,,
2011,6647,森尾電機(株),2017-09-27,分割: 1株 -> 0.1株,,,,,
2012,6648,(株)かわでん,2013-03-27,分割: 1株 -> 100株,,,,,
2013,6656,インスペック(株),2013-10-29,分割: 1株 -> 100株,,,,,
2014,6658,シライ電子工業(株),2006-08-28,分割: 1株 -> 2株,,,,,
2015,6659,(株)メディアリンクス,2013-09-26,分割: 1株 -> 100株,,,,,
2016,6662,(株)ユビテック,2005-10-26,分割: 1株 -> 2株,,,,,
2017,6662,(株)ユビテック,2009-03-26,分割: 1株 -> 4株,,,,,
2018,6662,(株)ユビテック,2013-12-26,分割: 1株 -> 100株,,,,,
2019,6663,太洋工業(株),2005-09-14,分割: 1株 -> 2株,,,,,
2020,6668,(株)アドテック　プラズマ　テクノロジー,2013-11-27,分割: 1株 -> 100株,,,,,
2021,6668,(株)アドテック　プラズマ　テクノロジー,2014-11-26,分割: 1株 -> 10株,,,,,
2022,6669,シーシーエス(株),2014-01-29,分割: 1株 -> 200株,,,,,
2023,6670,(株)ＭＣＪ,2004-07-27,分割: 1株 -> 10株,,,,,
2024,6670,(株)ＭＣＪ,2005-12-27,分割: 1株 -> 3株,,,,,
2025,6670,(株)ＭＣＪ,2011-09-28,分割: 1株 -> 100株,,,,,
2026,6675,サクサホールディングス(株),2017-09-27,分割: 1株 -> 0.1株,,,,,
2027,6677,(株)エスケーエレクトロニクス,2004-09-27,分割: 1株 -> 3株,,,,,
2028,6677,(株)エスケーエレクトロニクス,2013-06-26,分割: 1株 -> 100株,,,,,
2029,6678,(株)テクノメディカ,2013-09-26,分割: 1株 -> 300.03株,,,,,
2030,6701,ＮＥＣ,2017-09-27,分割: 1株 -> 0.1株,,,,,
2031,6703,ＯＫＩ,2016-09-28,分割: 1株 -> 0.1株,,,,,
2032,6704,岩崎通信機(株),2017-09-27,分割: 1株 -> 0.1株,,,,,
2033,6706,電気興業(株),2017-09-27,分割: 1株 -> 0.2株,,,,,
2034,6709,明星電気(株),2005-06-07,分割: 1株 -> 1.208株,,,,,
2035,6709,明星電気(株),2005-07-29,分割: 1株 -> 0.99株,,,,,
2036,6709,明星電気(株),2005-08-26,分割: 1株 -> 1.25株,,,,,
2037,6715,(株)ナカヨ,2017-09-27,分割: 1株 -> 0.2株,,,,,
2038,6716,テクニカル電子(株),2017-09-27,分割: 1株 -> 0.1株,,,,,
2039,6719,富士通コンポーネント(株),2013-09-26,分割: 1株 -> 100株,,,,,
2040,6721,ウインテスト(株),2004-01-27,分割: 1株 -> 3株,,,,,
2041,6721,ウインテスト(株),2014-01-29,分割: 1株 -> 100株,,,,,
2042,6724,セイコーエプソン(株),2015-03-27,分割: 1株 -> 2株,,,,,
2043,6727,(株)ワコム,2013-05-29,分割: 1株 -> 400株,,,,,
2044,6730,(株)アクセル,2009-07-01,分割: 1株 -> 100株,,,,,
2045,6736,サン電子(株),2006-03-28,分割: 1株 -> 2株,,,,,
2046,6736,サン電子(株),2013-12-26,分割: 1株 -> 2株,,,,,
2047,6750,エレコム(株),2015-09-28,分割: 1株 -> 2株,,,,,
2048,6753,シャープ(株),2017-09-27,分割: 1株 -> 0.1株,,,,,
2049,6757,(株)ＯＳＧコーポレーション,2016-01-15,分割: 1株 -> 1.1株,,,,,
2050,6758,ソニー(株),2000-03-28,分割: 1株 -> 2株,,,,,
2051,6763,帝国通信工業(株),2017-09-27,分割: 1株 -> 0.2株,,,,,
2052,6769,ザインエレクトロニクス(株),2001-12-25,分割: 1株 -> 3株,,,,,
